vbg	V(b,a)*1000
Step Information: R1=800  (Run: 1/2)
	2.300000e-001	-1.733637e+002
	2.400000e-001	-1.733637e+002
	2.500000e-001	-1.733627e+002
	2.600000e-001	-1.733627e+002
	2.700000e-001	-1.733627e+002
	2.800000e-001	-1.733627e+002
	2.900000e-001	-1.733627e+002
	3.000000e-001	-1.733608e+002
	3.100000e-001	-1.733608e+002
	3.200000e-001	-1.733599e+002
	3.300000e-001	-1.733580e+002
	3.400000e-001	-1.733561e+002
	3.500000e-001	-1.733522e+002
	3.600000e-001	-1.733484e+002
	3.700000e-001	-1.733418e+002
	3.800000e-001	-1.733332e+002
	3.900000e-001	-1.733198e+002
	4.000000e-001	-1.733027e+002
	4.100000e-001	-1.732759e+002
	4.200000e-001	-1.732388e+002
	4.300000e-001	-1.731863e+002
	4.400000e-001	-1.731091e+002
	4.500000e-001	-1.729975e+002
	4.600000e-001	-1.728392e+002
	4.700000e-001	-1.726112e+002
	4.800000e-001	-1.722870e+002
	4.900000e-001	-1.718292e+002
	5.000000e-001	-1.711912e+002
	5.100000e-001	-1.703215e+002
	5.200000e-001	-1.691675e+002
	5.300000e-001	-1.676931e+002
	5.400000e-001	-1.659145e+002
	5.500000e-001	-1.639233e+002
	5.600000e-001	-1.619205e+002
	5.700000e-001	-1.602011e+002
	5.800000e-001	-1.591139e+002
	5.900000e-001	-1.589661e+002
	6.000000e-001	-1.599417e+002
	6.100000e-001	-1.620636e+002
	6.200000e-001	-1.652060e+002
	6.300000e-001	-1.691427e+002
	6.400000e-001	-1.736059e+002
	6.500000e-001	-1.783361e+002
	6.600000e-001	-1.831112e+002
	6.700000e-001	-1.877508e+002
	6.800000e-001	-1.921263e+002
	6.900000e-001	-1.961460e+002
	7.000000e-001	-1.997519e+002
	7.100000e-001	-2.029095e+002
	7.200000e-001	-2.056074e+002
	7.300000e-001	-2.078419e+002
	7.400000e-001	-2.096205e+002
	7.500000e-001	-2.109575e+002
	7.600000e-001	-2.118673e+002
	7.700000e-001	-2.123728e+002
	7.800000e-001	-2.124891e+002
	7.900000e-001	-2.122374e+002
	8.000000e-001	-2.116385e+002
	8.100000e-001	-2.107086e+002
	8.200000e-001	-2.094650e+002
	8.300000e-001	-2.079277e+002
	8.400000e-001	-2.061090e+002
	8.500000e-001	-2.040272e+002
	8.600000e-001	-2.016935e+002
	8.700000e-001	-1.991215e+002
	8.800000e-001	-1.963234e+002
	8.900000e-001	-1.933107e+002
	9.000000e-001	-1.900940e+002
	9.100000e-001	-1.866837e+002
	9.200000e-001	-1.830883e+002
	9.300000e-001	-1.793165e+002
	9.400000e-001	-1.753759e+002
	9.500000e-001	-1.712761e+002
	9.600000e-001	-1.670218e+002
	9.700000e-001	-1.626215e+002
	9.800000e-001	-1.580801e+002
	9.900000e-001	-1.534042e+002
	1.000000e+000	-1.485996e+002
	1.010000e+000	-1.436710e+002
	1.020000e+000	-1.386232e+002
	1.030000e+000	-1.334629e+002
	1.040000e+000	-1.281919e+002
	1.050000e+000	-1.228151e+002
	1.060000e+000	-1.173363e+002
	1.070000e+000	-1.117592e+002
	1.080000e+000	-1.060886e+002
	1.090000e+000	-1.003265e+002
	1.100000e+000	-9.447670e+001
	1.110000e+000	-8.854198e+001
	1.120000e+000	-8.252525e+001
	1.130000e+000	-7.642937e+001
	1.140000e+000	-7.025623e+001
	1.150000e+000	-6.401062e+001
	1.160000e+000	-5.769157e+001
	1.170000e+000	-5.130386e+001
	1.180000e+000	-4.484749e+001
	1.190000e+000	-3.832722e+001
	1.200000e+000	-3.174305e+001
	1.210000e+000	-2.509689e+001
	1.220000e+000	-1.839256e+001
	1.230000e+000	-1.162815e+001
	1.240000e+000	-4.809380e+000
	1.250000e+000	2.065659e+000
	1.260000e+000	8.992195e+000
	1.270000e+000	1.597118e+001
	1.280000e+000	2.300072e+001
	1.290000e+000	3.007889e+001
	1.300000e+000	3.720474e+001
	1.310000e+000	4.437733e+001
	1.320000e+000	5.159473e+001
	1.330000e+000	5.885696e+001
	1.340000e+000	6.616211e+001
	1.350000e+000	7.350922e+001
	1.360000e+000	8.089638e+001
	1.370000e+000	8.832455e+001
	1.380000e+000	9.579086e+001
	1.390000e+000	1.032953e+002
	1.400000e+000	1.108360e+002
	1.410000e+000	1.184149e+002
	1.420000e+000	1.260271e+002
	1.430000e+000	1.336756e+002
	1.440000e+000	1.413574e+002
	1.450000e+000	1.490717e+002
	1.460000e+000	1.568193e+002
	1.470000e+000	1.645975e+002
	1.480000e+000	1.724081e+002
	1.490000e+000	1.802483e+002
	1.500000e+000	1.881180e+002
	1.510000e+000	1.960154e+002
	1.520000e+000	2.039433e+002
	1.530000e+000	2.118979e+002
	1.540000e+000	2.198801e+002
	1.550000e+000	2.278900e+002
	1.560000e+000	2.359257e+002
	1.570000e+000	2.439861e+002
	1.580000e+000	2.520723e+002
	1.590000e+000	2.601833e+002
	1.600000e+000	2.683182e+002
	1.610000e+000	2.764769e+002
	1.620000e+000	2.846594e+002
	1.630000e+000	2.928648e+002
	1.640000e+000	3.010921e+002
	1.650000e+000	3.093414e+002
	1.660000e+000	3.176126e+002
	1.670000e+000	3.259058e+002
	1.680000e+000	3.342190e+002
	1.690000e+000	3.424597e+002
	1.700000e+000	3.508024e+002
